"7576DAC4-77E8-46E4-9B21-2803CFC75C53","875000","2015-08-05","NG14 6AE","D","N","F","","HILL HOUSE","CHAPEL LANE","EPPERSTONE","NOTTINGHAM","NEWARK AND SHERWOOD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7576DAC4-77E8-46E4-9B21-2803CFC75C53/current"
"773788C2-FE20-2CE4-E053-6C04A8C05E57","435000","2018-08-31","NG14 6DD","D","N","F","","149","MAIN STREET","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-FE20-2CE4-E053-6C04A8C05E57/current"
"274DC06B-2390-45F7-A5E2-A8F8512432C4","440000","2015-02-20","NG14 6DD","D","N","F","","149","MAIN STREET","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/274DC06B-2390-45F7-A5E2-A8F8512432C4/current"
"1E8D535D-AA02-4FEF-A711-268783AAE8B6","275000","2015-06-19","NG14 6DL","D","N","F","","21","LOWDHAM LANE","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1E8D535D-AA02-4FEF-A711-268783AAE8B6/current"
"143F4031-9A42-4393-A225-9B2DBF116C20","480000","2015-05-11","NG14 6DR","D","N","F","","18","ASH GROVE","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/143F4031-9A42-4393-A225-9B2DBF116C20/current"
"EF4D31F0-26BD-4A31-AD2B-3771A0C128A0","1085000","2015-03-06","NG14 6EA","D","N","F","","DOVERBECK, 34","MAIN STREET","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EF4D31F0-26BD-4A31-AD2B-3771A0C128A0/current"
"F075549B-D926-4A22-AC74-15C687F7AF75","270000","2015-05-15","NG14 6ER","D","N","F","","20","DOVER BECK DRIVE","WOODBOROUGH","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F075549B-D926-4A22-AC74-15C687F7AF75/current"
"404A5AF4-6B10-CD2B-E050-A8C063055C7B","100","2016-08-12","NG14 6FX","O","N","F","","75","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF4-6B10-CD2B-E050-A8C063055C7B/current"
"57DD6E79-5961-4D53-A4AF-AC8D8D3C3E91","150000","2015-01-26","NG14 6FX","D","N","F","","75","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/57DD6E79-5961-4D53-A4AF-AC8D8D3C3E91/current"
"9B361206-92FF-1904-E053-6B04A8C0EEB5","375000","2019-11-19","NG14 6FY","D","N","F","","34","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-92FF-1904-E053-6B04A8C0EEB5/current"
"4D7C8EBE-9DEF-4ACC-B1B5-1E7399116425","272000","2010-12-22","NG14 6FY","D","N","F","","34","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4D7C8EBE-9DEF-4ACC-B1B5-1E7399116425/current"
"384D87EE-7B40-4124-963F-F83BB7F4ED6B","150000","2000-06-28","NG14 6FY","D","N","F","","34","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/384D87EE-7B40-4124-963F-F83BB7F4ED6B/current"
"BC2C15D6-A48A-4740-ABE3-08DD9AA75597","313000","2015-01-29","NG14 6FY","D","N","F","","58","BONNER LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC2C15D6-A48A-4740-ABE3-08DD9AA75597/current"
"7E86B6FB-2B9D-458C-E053-6B04A8C0C84C","205000","2018-11-30","NG14 6GH","D","N","F","","272","PARK ROAD EAST","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-2B9D-458C-E053-6B04A8C0C84C/current"
"4B47C04C-ED7B-409A-A613-1F6A057E3CB6","145000","2015-05-20","NG14 6GH","D","N","F","","272","PARK ROAD EAST","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4B47C04C-ED7B-409A-A613-1F6A057E3CB6/current"
"D6BB3ADA-5567-4F98-A36B-23DE013C0A8C","130000","2015-07-01","NG14 6GU","T","N","F","","75","CROOKDOLE LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D6BB3ADA-5567-4F98-A36B-23DE013C0A8C/current"
"8A8D0B30-4507-43F8-9AF7-F5F154DC604F","125000","2000-02-07","NG14 6HN","D","N","F","","154","MANSFIELD LANE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A8D0B30-4507-43F8-9AF7-F5F154DC604F/current"
"80E1AA98-7545-7BF8-E053-6C04A8C00BF2","146000","2019-01-04","NG14 6HX","S","N","F","","4","WATCHWOOD GROVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-7545-7BF8-E053-6C04A8C00BF2/current"
